,Accident_Severity,light_Darkness - lights lit,light_Darkness - no lighting,light_Daylight,road_Dual carriageway,road_On/off ramp,road_One way street,road_Roundabout,road_Single carriageway,speed_Over 40 km/s,speed_Under 40 km/s,area_Rural,area_Urban,age_Adolescent,age_Adult,age_Senior,vehicle_Bike,vehicle_Car,vehicle_Goods,vehicle_Motorcycle
71054,Serious,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
1035155,Serious,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
861911,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
148525,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
812976,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1077322,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
274103,Serious,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
16738,Serious,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
183312,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
89132,Serious,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
6699,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
73622,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
31172,Serious,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1071544,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
319747,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1440293,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
969103,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1292346,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1378945,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
656054,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1537033,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1211498,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
42152,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
616710,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
106711,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1668342,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1042583,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
759025,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1137908,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
143978,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1058163,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
617041,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1404845,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
104406,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1160395,Serious,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
726208,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1206608,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1425776,Serious,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
1011520,Serious,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
81016,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1423977,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
730876,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
268923,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1631674,Serious,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
167910,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1004474,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
83242,Serious,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
217105,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1511194,Serious,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1264193,Serious,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1638523,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1078773,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1043086,Serious,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
208432,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
648150,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1304339,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
349710,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
721507,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1088603,Serious,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0
1534036,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1570259,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
404178,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
478357,Serious,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
1088896,Serious,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
788726,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
376407,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
792586,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
961664,Serious,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1
1294412,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
524202,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
617135,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
205394,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1593789,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
825705,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
547842,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
695034,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
693379,Serious,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
227234,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
377679,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
659831,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
803822,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
850012,Serious,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
1324756,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
966916,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
84822,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
101510,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1234365,Serious,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1091810,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
894114,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
750683,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
187630,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
439575,Serious,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
544543,Serious,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1149246,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1469460,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1127456,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
380925,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1387370,Serious,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
532983,Serious,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
695395,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1296993,Serious,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
893227,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
1208437,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
508050,Serious,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1419962,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
42799,Serious,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
574608,Serious,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1325639,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1376346,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
116062,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1107221,Serious,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1154317,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
258297,Serious,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1220818,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
813766,Serious,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
1383396,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1576712,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
997397,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
229664,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1628138,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
612282,Serious,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
750837,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
430019,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
699393,Serious,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1
1312237,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
342558,Serious,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
1590208,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
150481,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1357884,Serious,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
358601,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1475704,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
63322,Serious,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
1602869,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1446602,Serious,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
563806,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
785093,Serious,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
545340,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1372403,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
207716,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1010781,Serious,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
261935,Serious,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
416601,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1578740,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
400394,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
192010,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
359527,Serious,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
921101,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
963011,Serious,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0
362852,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
627690,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1552342,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1472656,Serious,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1178333,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1056162,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
228424,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1392456,Serious,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
133346,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1316628,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
293694,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
111489,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
886725,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
985808,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
990059,Serious,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
175137,Serious,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
435961,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
607973,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1124059,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
694624,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1469159,Serious,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
1078458,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
1670077,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1060173,Serious,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
77281,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1338040,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1247698,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
450469,Serious,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1403576,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
23789,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
465726,Serious,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1550418,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
116157,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
932480,Serious,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
225543,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
386527,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1602344,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
121597,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
391701,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1354597,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1463591,Serious,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
1256085,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
688125,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
290924,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1325586,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
84038,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1117235,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
1550348,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
807445,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
891042,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
151858,Serious,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0
491159,Serious,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
187160,Serious,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
1211244,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
926192,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
523717,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
545179,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
845650,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
280149,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
1051063,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1033574,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
437406,Serious,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
785725,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
844025,Serious,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
21817,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
1132790,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1017003,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1453156,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
532999,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
518506,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1214037,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1121110,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
931585,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1471300,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
953422,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1081697,Serious,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1
648996,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1467795,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1177138,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
815750,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
1374938,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1280029,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
349504,Serious,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
508808,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
748423,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1
386050,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1096671,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1205070,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
755068,Serious,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
824492,Serious,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
487484,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1220775,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1591686,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
204168,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
622033,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1443378,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1668213,Serious,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
1038610,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1325155,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
345017,Serious,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
1573313,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
605567,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1012340,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
578083,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1421976,Serious,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1012730,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0
669618,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
252284,Serious,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1
969043,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
168113,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1458638,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
968484,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1239434,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
895619,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1668116,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1001847,Serious,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0
884536,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
742541,Serious,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1047399,Serious,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
124262,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
1455348,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1530445,Serious,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1467982,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
1560386,Serious,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
335077,Serious,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
12308,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1511226,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1664696,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
264073,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1614452,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1369306,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1075146,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
188925,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1638350,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
1658436,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1053526,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
933535,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1
1616095,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
703671,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
850220,Serious,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
557848,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
1354440,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
846226,Serious,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
683344,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
6827,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0
386724,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
997487,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
375426,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
488904,Serious,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1567288,Serious,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1333053,Serious,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
1287452,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1
70561,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0
65758,Serious,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0
1097486,Serious,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1309454,Serious,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
